更新时间,#genre#
20250516 01:00,url


RespoTime,whitelist,#genre#
554.33ms,CCTV1,https://www.freetv.top/migu/608807420.m3u8?migutoken=701afbfc9d2f77d62a9cc2f9479ecde3db6cef36d454660b5d2f0ffb3a1017d0e04c2e19dcbb7c344d80cfb64e43e90dd66c458476898ee612d0e2e9261645fcfc0d32fb90cdf2021d89c4877a
554.37ms,四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
554.38ms,青海卫视,http://wouu.net:9977/udp/239.93.0.192:5140
554.42ms,天津卫视,http://218.89.240.144:59901/tsfile/live/0135_1.m3u8
554.48ms,CCTV5,http://218.89.240.144:59901/tsfile/live/1009_1.m3u8
554.51ms,广东卫视,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8
554.52ms,刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
554.59ms,千秋令第30集,http://160.202.226.85:88/DADCache/Ff/365e54c5e0e9730ea9908bfda0213a38.m3u8
554.69ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
554.70ms,深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
554.86ms,河南卫视,http://wouu.net:9977/udp/239.93.42.45:5140
554.86ms,CCTV15,http://218.89.240.144:59901/tsfile/live/0015_1.m3u8
554.87ms,astroAod频标,http://php.jdshipin.com/smt.php?id=Aodhd
554.88ms,CCTV1,http://116.9.204.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
554.93ms,CCTV10,http://ms.fxim.net:808/hls/10/index.m3u8
555.04ms,重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
555.14ms,CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8
555.31ms,河南卫视,http://58.57.40.22:9901/tsfile/live/1048_1.m3u8
555.38ms,贵州卫视,http://112.46.105.20:8009/hls/50/index.m3u8
555.42ms,内蒙古音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
555.43ms,CCTV2,http://222.169.85.8:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
555.46ms,天津卫视,http://wouu.net:9977/udp/239.93.0.167:5140
555.48ms,CCTV6,http://118.122.189.74:9901/tsfile/live/0006_2.m3u8
555.49ms,山东少儿,https://stream1.freetv.fun/shan-dong-shao-er-5.m3u8
555.50ms,北京卫视,http://110.81.206.138:49231/tsfile/live/23038_1.m3u8?key=txiptv&playlive=1&authid=0
555.51ms,黑龙江卫视,http://218.89.240.144:59901/tsfile/live/0143_1.m3u8
555.53ms,CCTV5+,http://222.169.85.8:9901/tsfile/live/0116_1.m3u8
555.70ms,北京卫视,http://1.195.30.9:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
555.72ms,CCTV11,http://118.122.189.74:9901/tsfile/live/0011_1.m3u8
555.92ms,西藏卫视,https://stream1.freetv.fun/d90f781fc61300e7f5a098be9c3dcd60c7cc26592d9911f549548970347b8f1b.ctv
555.97ms,浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8
556.05ms,广西卫视,http://wouu.net:9977/udp/239.93.42.46:5140
556.14ms,河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8
556.15ms,浙江卫视,http://111.14.181.15:9901/tsfile/live/0124_1.m3u8
556.25ms,福建汽车音乐,https://satellitepull.cnr.cn/live/wx32fjdnyygb/playlist.m3u8
556.26ms,湖南卫视,http://61.136.172.236:9901/tsfile/live/0128_1.m3u8
556.29ms,CCTV10,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8
556.35ms,CCTV1,http://112.46.85.60:8009/hls/501/index.m3u8
556.37ms,吉林卫视,http://58.213.65.146:352/tsfile/live/0116_1.m3u8
556.40ms,河南卫视,http://218.89.240.144:59901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
556.42ms,四川卫视,http://wouu.net:9977/udp/239.93.0.20:1235
556.43ms,安徽卫视,http://183.66.15.146:60901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
556.48ms,广东珠江,http://r.jdshipin.com/sE5vO
556.49ms,湖南潇湘之声,https://satellitepull.cnr.cn/live/wx32hunyygb/playlist.m3u8
556.57ms,新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
556.57ms,农林卫视,http://112.46.85.60:8009/hls/27/index.m3u8
556.64ms,CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
556.74ms,CCTV2,http://fm1077.serv00.net/Smart.php?id=cctv2
556.81ms,河北卫视,http://218.89.240.144:59901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
556.83ms,香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
556.83ms,安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8
556.90ms,兵团卫视,http://218.89.240.144:59901/tsfile/live/0115_1.m3u8
556.98ms,CCTV13,http://110.81.206.138:49231/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
557.00ms,北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8
557.08ms,河南卫视,http://175.31.21.146:4480/hls/19/index.m3u8
557.18ms,RTHK-31频道,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
557.24ms,CCTV9,http://60.172.130.146:352/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
557.33ms,CCTV17,http://110.81.206.138:49231/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0#rtsp://115.153.245.70/PLTV/88888888/224/3221226846/61397282.smil#rtsp://115.153.212.72/PLTV/88888888/224/3221226846/61397282.smil
557.59ms,深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
557.70ms,江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
557.77ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8
558.09ms,凤凰卫视高特,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
558.13ms,CCTV7,http://182.37.169.94:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
558.17ms,甘肃卫视,http://183.66.15.146:60901/tsfile/live/0141_1.m3u8
558.17ms,CCTV2,http://111.14.181.15:9901/tsfile/live/0002_1.m3u8
558.18ms,辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
558.20ms,CCTV3,http://60.172.130.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
558.22ms,CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8
558.33ms,江苏卫视,http://118.122.189.74:9901/tsfile/live/0127_1.m3u8
558.35ms,《经典老歌》DJ舞曲串烧，70、80、90后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
558.47ms,「新疆」兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
558.52ms,CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=5f46d328a6ba4b17e3c54dd4c9542e6761b3b2b498ff12429b0664996d9561fcb2fbb67556b110f56102b207c8cd9feb8c0fbe2cbbadf8e18bc3fe6fc78ee06a9cb59dfc8ba532ebef77d7cf2a
558.52ms,湖北卫视,http://wouu.net:9977/udp/239.93.0.250:5140
558.56ms,CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
558.57ms,CCTV3,http://112.46.105.20:8009/hls/3/index.m3u8
558.62ms,杭州导视,http://www.flyskyman.cn:4022/rtp/233.50.201.182:5140
558.88ms,背叛情歌,https://vd2.bdstatic.com/mda-nd9g7g9pdc9d06hz/sc/cae_h264_delogo/1649669454990045825/mda-nd9g7g9pdc9d06hz.mp4
558.98ms,CCTV13,http://180.213.174.225:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
559.02ms,湖北经济广播,https://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
559.13ms,哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
559.21ms,广东卫视,https://stream1.freetv.fun/d2589ead2fb42babba3a2b80930b04d6da9272d2c5f125d60cd57a204a3e7e2d.m3u8
559.24ms,湖南新闻广播,https://satellitepull.cnr.cn/live/wx32hunxwgb/playlist.m3u8
559.34ms,龙华戏剧频高,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
559.35ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8
559.35ms,CCTV1,http://118.122.189.74:9901/tsfile/live/0001_1.m3u8
559.41ms,湖北卫视,http://61.136.172.236:9901/tsfile/live/0132_1.m3u8
559.45ms,CCTV10,http://61.157.139.15:9901/tsfile/live/2380_1.m3u8
559.49ms,甘肃卫视,http://110.81.206.138:49231/tsfile/live/23059_1.m3u8?key=txiptv&playlive=1&authid=0
559.49ms,东方卫视,http://112.46.105.20:8009/hls/31/index.m3u8
559.51ms,CCTV5,http://183.66.15.146:60901/tsfile/live/0005_1.m3u8
559.73ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=d57fee211897159700add52df7fa3cc7a33c8a36badab30689bd7e02d578ef2c5a1f2dfec5736538ddf6531be37ece2b758f850641e3bdbf9d62e9df98d925e5a8986dc9134dbcea7e2157891f
559.78ms,Animation Show Channel,http://180.213.174.225:9901/tsfile/live/1034_1.m3u8?authid=0&key=txiptv&playlive=1
559.87ms,CGTN 法语,http://wouu.net:9977/udp/239.93.42.50:5140
559.97ms,CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
560.03ms,江苏卫视,http://123.130.84.106:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
560.03ms,湖南卫视,http://182.37.169.94:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
560.09ms,CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8
560.14ms,CCTV5,http://112.46.105.20:8009/hls/503/index.m3u8
560.16ms,江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8
560.18ms,云南交通之声,https://satellitepull.cnr.cn/live/wxynjtgb/playlist.m3u8
560.19ms,CCTV12,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
560.24ms,CCTV3,http://wouu.net:9977/udp/239.93.1.11:2223
560.33ms,湖北卫视,http://joyznm.i234.me:20000/udp/239.3.1.33:8136##des:720P###HLS\\n
560.49ms,深圳交通频率,https://satellitepull.cnr.cn/live/wxszjjpl/playlist.m3u8
560.56ms,CCTV5,https://www.freetv.top/migu/641886683.m3u8?migutoken=2394bc3ac567cd8270631b1f612f28f996719523d72453a2d116e0f33d6e35016d1954f50d7ae0eae4743d3557d85b85dc048a8c45ac3d96c528fce533ceeb7febaa06283ebe688a04fa57379a
560.67ms,余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
560.68ms,CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
560.98ms,江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
561.03ms,CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8
561.06ms,浙江卫视,http://175.31.21.146:4480/hls/28/index.m3u8
561.29ms,CCTV1,http://59.39.89.130:60901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
561.29ms,重庆｜璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
561.35ms,金鹰卡通,http://wouu.net:9977/udp/239.93.0.108:5140
561.40ms,CCTV3,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
561.70ms,厦门卫视,http://wouu.net:9977/udp/239.93.42.57:5140
561.71ms,云南经济广播,https://satellitepull.cnr.cn/live/wxynjjgb/playlist.m3u8
561.86ms,河北卫视,http://61.136.172.236:9901/tsfile/live/0117_1.m3u8
561.87ms,CCTV9,http://dms.yryyj.site:8188/udp/239.76.246.159:1234
561.88ms,兵团卫视,http://61.138.128.226:19901/tsfile/live/0115_1.m3u8
561.90ms,湖北卫视梅州,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8
562.07ms,山东体育,http://live.xmcdn.com/live/805/64.m3u8
562.11ms,广东卫视,http://nas.hssvm.com:8888/udp/225.1.1.116:5002
562.19ms,东方卫视,http://joyznm.i234.me:20000/udp/239.3.1.34:8192##des:720P###HLS\\n
562.39ms,四川卫视,http://joyznm.i234.me:20000/udp/239.3.1.29:8288##des:720P###HLS\\n
562.39ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=b1b22121df2bcd800e793b36913fab68d316021b76f648524809136fb73c1f61bca55e7a5b0562383be65dfcb00d638501b42d41f4e66fc266c568cf7a9986d9178f59c8f802bee2700c475a63
562.51ms,广西卫视,http://111.14.181.15:9901/tsfile/live/0113_1.m3u8
562.64ms,CCTV4,http://111.14.181.15:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
562.65ms,CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv
562.76ms,CCTV17,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
562.76ms,贵州综合广播,https://satellitepull.cnr.cn/live/wx32gzwxwzhgb/playlist.m3u8
562.80ms,江苏卫视,http://61.157.139.15:9901/tsfile/live/2392_1.m3u8
562.89ms,麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
562.96ms,江西卫视,http://wouu.net:9977/udp/239.93.0.134:5140
563.05ms,安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
563.05ms,CCTV3,http://www.dsk.cc/php/bfgd.php?id=cctv3&m.m3u8
563.14ms,江苏卫视,http://joyznm.i234.me:20000/udp/239.3.1.20:8276##des:720P###HLS\\n
563.19ms,天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8
563.23ms,延边卫视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
563.24ms,CCTV15,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
563.29ms,CCTV13,http://218.3.138.25:1111/tsfile/live/1012_1.m3u8
563.71ms,广东新闻广播,https://satellitepull.cnr.cn/live/wxgdxwgb/playlist.m3u8
563.83ms,河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
563.91ms,四川卫视,http://111.14.181.15:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
563.92ms,双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
563.94ms,World Poker Tour,https://d3w4n3hhseniak.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/WPT-DistroTV/150.m3u8
563.98ms,凤凰中文,https://k44991.kylintv.tv/live/pxna_iphone.m3u8
564.17ms,CCTV15,http://58.221.214.82:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
564.18ms,凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
564.19ms,CCTV3,http://ms.fxim.net:808/hls/3/index.m3u8
564.21ms,CCTV8,http://223.241.247.214:9901/tsfile/live/0008_1.m3u8
564.26ms,CCTV5,http://wouu.net:9977/udp/239.93.1.36:8004
564.33ms,明珠台,http://php.jdshipin.com/smt.php?id=pearl_twn
564.39ms,内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8
565.13ms,四川卫视,http://61.157.139.15:9901/tsfile/live/2393_1.m3u8
565.65ms,TaiwanLoungeRadio,https://azuracast.conceptradio.fr/radio/8030/stream.mp3
566.06ms,CCTV17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
566.06ms,凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0
566.29ms,东南卫视,http://183.131.246.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
566.37ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=b031282d8102da601efdb58208602ae789e7b6f55c9d261e7847daab04f4426ab3eb370da9611721f213b7b78101e1bbe55b066bfcce6410254cdcadb36bfac54a47b7a7b24cda1b4c19590f8d
566.42ms,吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140
566.48ms,CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
566.55ms,千秋令第17集,http://160.202.226.85:88/DADCache/Ff/457a7315633690143375d06c67408f77.m3u8
566.57ms,浙江卫视,http://222.169.85.8:9901/tsfile/live/0019_1.m3u8
566.62ms,CCTV3,https://stream1.freetv.fun/33711cece64c9077907fa3caea452361f539772402550ca53ae2c9b00a3211b3.m3u8
566.90ms,金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
566.92ms,云南卫视,http://112.46.105.20:8009/hls/56/index.m3u8
567.07ms,CCTV14,http://wouu.net:9977/udp/239.93.1.29:6000
567.46ms,庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?fbl=
567.57ms,CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8
567.57ms,CCTV10,http://60.172.130.146:352/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
567.57ms,广西FM93.0 私家车930,http://ls.qingting.fm/live/1756.m3u8
567.67ms,CCTV2,http://61.136.172.236:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
567.78ms,四川卫视,http://111.14.181.15:9901/tsfile/live/0123_1.m3u8
567.80ms,中天新闻限效,http://ali.hlspull.yximgs.com/live/qwt_zhongtianxinwen.flv
567.97ms,自贡综合,http://110.189.153.160:1001/zhpd.flv
568.10ms,金鹰卡通,http://wouu.net:9977/udp/239.93.0.108:5140#http://60.172.130.146:352/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.66.15.146:60901/tsfile/live/0117_2.m3u8
568.11ms,新疆卫视,http://118.122.189.74:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
568.12ms,海南新闻广播,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8
568.14ms,辽宁卫视,http://58.57.40.22:9901/tsfile/live/1035_1.m3u8
568.25ms,金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8
568.66ms,甘肃卫视,http://1.195.30.9:19901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
568.93ms,西藏卫视,http://183.66.15.146:60901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
569.05ms,CCTV8,http://183.66.15.146:60901/tsfile/live/0008_1.m3u8?key=txiptv
569.10ms,CCTV8,http://61.157.139.15:9901/tsfile/live/2378_1.m3u8
569.51ms,CCTV17,http://119.36.148.115:59901/tsfile/live/0019_1.m3u8
569.85ms,自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
570.09ms,CCTV12,http://218.89.240.144:59901/tsfile/live/0012_1.m3u8
570.15ms,CCTV4,http://61.157.139.15:9901/tsfile/live/2374_1.m3u8
570.21ms,CCTV6,http://wouu.net:9977/udp/239.93.1.13:2226
570.24ms,张家港民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
570.28ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=21c23fcaff7e7a82aa520fc15813e6896ca424dc252d40d750cae121ec1d821b7ee9f67e7e361a2299c83415fc12c810f27816d6433288b01f7f637cd82c2a8b07e616a7d1042eccab80bbec3d
570.38ms,CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
570.43ms,Kordia TV 音乐,https://ptvlive.kordia.net.nz/out/v1/3fc2254c865a457c8d7fbbce227a2aae/index.m3u8
570.66ms,CCTV13,http://wouu.net:9977/udp/239.93.0.66:5140
570.68ms,固镇综合,http://www.guzhenm.com:7001/hls/hd-live.m3u8
570.74ms,重庆卫视,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8
570.82ms,CCTV8,http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
570.89ms,河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8
571.15ms,卡酷少儿,http://dsk.cc/bjtv/btime.php?id=bjkk
571.26ms,CCTV10,http://218.89.240.144:59901/tsfile/live/0010_1.m3u8
571.32ms,CCTV8,http://183.237.95.108:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
571.52ms,黑龙江卫视,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
571.90ms,湖南卫视,http://59.39.89.130:60901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0
571.99ms,CCTV4,https://www.freetv.top/migu/608807419.m3u8?migutoken=e2fddc8b0c2fe505d1d8eada5b1f83dd20360ebfe0adcabfc7e64546305a240ee00c76ffab76b1d2091c9b93a868da387c465be6c1e7b46c66996127d6734102a426e7a3478c2fd972b071d5f2
572.45ms,浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
572.57ms,湖南卫视,http://joyznm.i234.me:20000/udp/239.3.1.132:8012###des:1080P###HLS\\n
572.80ms,砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
572.84ms,贵州卫视,http://223.241.247.214:9901/tsfile/live/0120_1.m3u8
573.05ms,CCTV16,https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8
573.09ms,「云南」文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
573.11ms,广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=0&authid=0
573.11ms,金川乡村频道,http://139.203.180.9:90/live/jcxc.m3u8
573.33ms,CCTV3,https://stream1.freetv.fun/8385772f7442dafce3c3efce3348833ba07f9af3b0e65d60fb4c8b0213e52c6c.m3u8
573.76ms,砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
573.89ms,CCTV2,http://omnix.cn:4000/udp/225.1.8.2:8084
573.90ms,无线翡翠频标,http://php.jdshipin.com/smt.php?id=jade_twn
573.93ms,青海卫视,http://118.122.189.74:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
574.02ms,CCTV10,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8
574.03ms,天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8
574.09ms,吉林卫视,https://www.freetv.top/migu/947472500.m3u8?migutoken=18d6d17bc9f6d0621b56e251449da66bb58876d41330b568d80f5262c9496615d17187c2eb3404fcf6c7110bd098cb97ef096ba5ee0db8bc36853d5e90104624843156a3bbce9cd841e94e3b54
574.12ms,浙江卫视,http://61.136.172.236:9901/tsfile/live/0124_1.m3u8
574.31ms,CCTV9,http://218.89.240.144:59901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
574.41ms,CCTV14,http://125.89.163.44:8888/udp/239.77.1.161:5146
574.45ms,安徽经济广播,https://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8
574.67ms,自贡文化生活,http://110.189.153.160:1002/ggpd.flv
574.73ms,东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
574.80ms,江苏卫视,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
574.88ms,CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=f24124cb55ee7b2392bae373bd81ba8f267bc2ab7ff065b93c9b9e9674236b624bab04f3f6a2e4d12149cfe81b19760c763b8fba1369d0d4092281bada4eff6ba6d823c0c43e451911f5b20872
574.89ms,东方卫视,http://wouu.net:9977/udp/239.93.0.123:5140
575.11ms,江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8
575.30ms,宁夏卫视,http://118.122.189.74:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
575.68ms,云南｜麻栗坡,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
575.82ms,CCTV-11戏曲,http://z.b.bkpcp.top/m.php?id=cctv11
575.83ms,辽宁卫视,http://61.157.139.15:9901/tsfile/live/0121_1.m3u8
575.83ms,四川卫视,http://222.169.85.8:9901/tsfile/live/0123_1.m3u8
575.86ms,CCTV5,http://124.116.183.146:9901/tsfile/live/0005_1.m3u8
575.87ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
575.89ms,璧山综合,http://222.179.42.129:8181/hls1.m3u8
575.95ms,CCTV6,http://183.66.15.146:60901/tsfile/live/0006_1.m3u8?key=txiptv
576.29ms,CCTV3,https://api.olelive.com/dis/live/CCTV3HD/hls.m3u8
576.36ms,金鹰卡通,http://112.99.193.34:9901/tsfile/live/1034_1.m3u8
576.37ms,广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8
576.42ms,CCTV1,http://112.99.193.34:9901/tsfile/live/1017_1.m3u8
576.44ms,CCTV11,http://183.11.239.36:808/hls/29/index.m3u8
576.51ms,卡酷少儿,http://wouu.net:9977/udp/239.93.0.208:5140
576.64ms,山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8
576.87ms,CCTV4,https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8
